Date,Time,Name,Location,City,St,Zip,Latitude,Longitude,Distance,Speed,Heading,Flags
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,4:30:35 PM EST,-,R_05,Hollywood,FL ,33019,26.024004,-80.133512,0.1,2,S (177°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,4:31:35 PM EST,-,R_05,Hollywood,FL ,33019,26.023964,-80.133512,0.0,0,S (186°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,4:32:35 PM EST,-,R_05,Hollywood,FL ,33019,26.023964,-80.133512,0.0,0,S (186°),G----I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,4:37:04 PM EST,-,R_05,Hollywood,FL ,33019,26.024044,-80.133704,0.0,0,SW (224°),G--M-I--
3/2/2016 12:00 AM to 3/3/2016 12:00 AM,4:37:37 PM EST,-,R_05,Hollywood,FL ,33019,26.023930,-80.133352,0.0,0,N (0°),G-------
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,6:18:56 AM EST,-,R_05,Hollywood,FL ,33019,26.023972,-80.133352,0.0,0,N (0°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,6:35:55 AM EST,-,R_05,Hollywood,FL ,33019,26.023838,-80.133552,0.1,0,W (251°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,6:36:55 AM EST,-,R_05,Hollywood,FL ,33019,26.023878,-80.133880,0.0,2,NE (64°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,6:37:55 AM EST,-,R_05,Hollywood,FL ,33019,26.023878,-80.133888,0.0,0,NE (64°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,6:38:55 AM EST,-,R_05,Hollywood,FL ,33019,26.023878,-80.133880,0.0,0,NE (64°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,6:39:10 AM EST,-,R_05,Hollywood,FL ,33019,26.023878,-80.133880,0.0,0,NE (64°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,6:56:25 AM EST,-,R_05,Hollywood,FL ,33019,26.023872,-80.133864,0.0,0,NE (64°),G-------
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,6:56:55 AM EST,-,R_05,Hollywood,FL ,33019,26.023872,-80.133864,0.0,0,NE (64°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,6:58:07 AM EST,-,R_05,Hollywood,FL ,33019,26.023758,-80.133560,0.0,2,E (97°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,6:59:07 AM EST,-,R_05,Hollywood,FL ,33019,26.024142,-80.133304,0.0,3,N (3°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:00:07 AM EST,-,R_05,Hollywood,FL ,33019,26.024142,-80.133312,0.0,0,N (3°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:01:07 AM EST,-,R_05,Hollywood,FL ,33019,26.024142,-80.133312,0.0,0,N (3°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:01:28 AM EST,-,R_05,Hollywood,FL ,33019,26.024142,-80.133312,0.0,0,N (3°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:04:04 AM EST,-,R_05,Hollywood,FL ,33019,26.024364,-80.133368,0.0,2,NW (319°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:05:04 AM EST,-,R_05,Hollywood,FL ,33020,26.024562,-80.134216,0.1,5,W (272°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:06:04 AM EST,-,R_05,Hollywood,FL ,33020,26.024566,-80.134216,0.0,0,W (272°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:07:04 AM EST,-,R_05,Hollywood,FL ,33020,26.024568,-80.134216,0.0,0,W (272°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:07:32 AM EST,-,R_05,Hollywood,FL ,33020,26.024568,-80.134216,0.0,0,W (272°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:12:45 AM EST,-,R_05,Hollywood,FL ,33020,26.024578,-80.134352,0.0,1,W (271°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:13:45 AM EST,-,Taft Street Water Treatment,Hollywood,FL ,33019,26.025770,-80.134096,0.1,8,N (3°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:14:45 AM EST,-,Taft Street Water Treatment,Hollywood,FL ,33019,26.026488,-80.135016,0.1,6,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:15:45 AM EST,-,1519 Taft St,Hollywood,FL ,33020,26.026430,-80.136720,0.2,6,W (269°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:16:45 AM EST,-,1745 Taft St,Hollywood,FL ,33020,26.026314,-80.142792,0.4,22,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:17:45 AM EST,-,1793 Taft St,Hollywood,FL ,33020,26.026314,-80.143144,0.1,1,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:18:45 AM EST,-,1991 N Federal Hwy,Hollywood,FL ,33020,26.028784,-80.143184,0.2,13,N (0°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:19:45 AM EST,-,27 N Federal Hwy,Hollywood,FL ,33020,26.032308,-80.143192,0.3,14,N (0°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:20:45 AM EST,-,2457 N Federal Hwy,Hollywood,FL ,33020,26.033246,-80.143208,0.1,7,N (0°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:21:45 AM EST,-,1300 S Federal Hwy,Dania Beach,FL ,33004,26.036202,-80.143232,0.2,17,N (359°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:22:45 AM EST,-,495 S Federal Hwy,Dania Beach,FL ,33004,26.043100,-80.143304,0.5,28,N (359°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:23:45 AM EST,-,241 S Federal Hwy,Dania Beach,FL ,33004,26.047504,-80.143424,0.3,18,N (359°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:24:45 AM EST,-,113 S Federal Hwy,Dania Beach,FL ,33004,26.049776,-80.143480,0.2,10,N (359°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:25:45 AM EST,-,226 N Federal Hwy,Dania Beach,FL ,33004,26.056688,-80.143696,0.5,28,N (359°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:26:45 AM EST,-,850 N Federal Hwy,Dania Beach,FL ,33004,26.062142,-80.143064,0.4,22,NE (26°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:27:45 AM EST,-,1127 N Federal Hwy,Dania Beach,FL ,33004,26.064558,-80.141024,0.3,16,NE (45°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:29:02 AM EST,-,Unknown,Dania Beach,FL ,33004,26.075922,-80.132248,1.0,45,N (18°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:30:02 AM EST,-,Unknown,Fort Lauderdale,FL ,33315,26.081478,-80.140312,0.9,50,W (276°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:31:02 AM EST,-,I-595w,Fort Lauderdale,FL ,33315,26.081456,-80.155848,1.0,57,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:32:02 AM EST,-,I-595w,Dania Beach,FL ,33312,26.082660,-80.172088,1.0,60,W (278°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:33:02 AM EST,-,I-595w,Davie,FL ,33312,26.084090,-80.188848,1.0,62,W (269°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:34:02 AM EST,-,Sr-84w,Davie,FL ,33314,26.086928,-80.206000,1.1,66,NW (301°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:35:02 AM EST,-,I-595w,Davie,FL ,33317,26.092690,-80.222576,1.1,66,W (283°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:36:02 AM EST,-,I-595w,Davie,FL ,33317,26.096290,-80.238160,1.0,60,W (285°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:37:02 AM EST,-,I-595w,Davie,FL ,33324,26.100022,-80.254168,1.1,61,W (291°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:38:02 AM EST,-,I-595w,Davie,FL ,33324,26.104206,-80.270368,1.0,62,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:39:02 AM EST,-,I-595w,Davie,FL ,33324,26.108230,-80.286688,1.1,63,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:40:02 AM EST,-,I-595w,Davie,FL ,33325,26.112268,-80.303376,1.1,64,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:41:02 AM EST,-,I-595w,Davie,FL ,33325,26.116378,-80.319984,1.1,64,W (285°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:42:02 AM EST,-,Unknown,Sunrise,FL ,33325,26.119382,-80.338192,1.2,69,W (276°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:43:02 AM EST,-,Unknown,Sunrise,FL ,33325,26.124078,-80.356488,1.2,71,NW (293°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:44:02 AM EST,-,I-75n,Weston,FL ,33326,26.129304,-80.374496,1.2,70,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:45:02 AM EST,-,I-75n,Weston,FL ,33326,26.133476,-80.391888,1.1,67,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:46:02 AM EST,-,I-75n,Weston,FL ,33327,26.137658,-80.409224,1.2,67,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:47:02 AM EST,-,Sr-84w,Weston,FL ,33327,26.141980,-80.427112,1.1,69,W (286°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:48:02 AM EST,-,Unknown,Fort Lauderdale,FL ,33327,26.145930,-80.441568,1.0,56,NW (311°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:49:02 AM EST,-,1000 Us-27n,Fort Lauderdale,FL ,33327,26.159160,-80.444840,0.9,56,N (350°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:50:02 AM EST,-,1006 Us-27n,Fort Lauderdale,FL ,33327,26.173894,-80.448056,1.0,62,N (348°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:51:02 AM EST,-,1020 Us-27n,Fort Lauderdale,FL ,33327,26.188166,-80.451224,1.0,60,N (349°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:52:02 AM EST,-,1040 Us-27n,Fort Lauderdale,FL ,33327,26.202824,-80.454312,1.1,61,N (349°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:53:02 AM EST,-,1054 Us-27n,Fort Lauderdale,FL ,33327,26.217480,-80.457544,1.0,61,N (349°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:54:02 AM EST,-,1074 Us-27n,Fort Lauderdale,FL ,33327,26.232490,-80.460880,1.1,63,N (348°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:55:02 AM EST,-,1094 Us-27n,Fort Lauderdale,FL ,33327,26.246802,-80.469584,1.1,68,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:56:02 AM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.260104,-80.479880,1.1,66,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:57:02 AM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.272992,-80.489848,1.1,64,NW (324°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:58:02 AM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.286578,-80.500376,1.2,68,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,7:59:02 AM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.299886,-80.510600,1.1,66,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:00:02 AM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.312748,-80.520536,1.1,64,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:01:02 AM EST,-,Us-27n,Fort Lauderdale,FL ,33327,26.325736,-80.530560,1.1,65,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:02:02 AM EST,-,21538 Us-27n,Belle Glade,FL ,33430,26.339022,-80.540824,1.2,66,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:03:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.351554,-80.550480,1.1,63,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:04:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.364048,-80.560128,1.1,63,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:05:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.376514,-80.569760,1.0,63,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:06:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.389010,-80.579400,1.1,63,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:07:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.401486,-80.589056,1.0,63,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:08:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.413970,-80.598712,1.1,62,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:09:02 AM EST,-,17512 Us-27n,Belle Glade,FL ,33430,26.426434,-80.608408,1.0,63,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:10:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.438920,-80.618096,1.1,63,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:11:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.451388,-80.627768,1.0,63,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:12:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.463866,-80.637456,1.1,62,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:13:02 AM EST,-,15500 Us-27n,Belle Glade,FL ,33430,26.476644,-80.647360,1.1,64,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:14:02 AM EST,-,12778 Us-27n,Belle Glade,FL ,33430,26.489144,-80.657080,1.1,62,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:15:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.502942,-80.667784,1.2,69,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:16:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.516784,-80.678504,1.2,69,NW (326°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:17:02 AM EST,-,Us-27n,Belle Glade,FL ,33430,26.530860,-80.689448,1.2,70,NW (325°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:18:02 AM EST,-,8602 Us-27n,Belle Glade,FL ,33430,26.544776,-80.700352,1.2,70,NW (324°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:19:02 AM EST,-,HM_03_STOP,Belle Glade,FL ,33430,26.551702,-80.707152,0.7,41,SW (238°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:20:02 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551586,-80.712720,0.3,20,W (269°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:21:02 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551600,-80.717984,0.4,19,W (281°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:22:02 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551616,-80.717976,0.0,0,W (281°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:23:02 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551612,-80.718040,0.0,0,W (265°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:24:02 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551548,-80.722720,0.3,17,W (271°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:25:02 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551526,-80.728184,0.3,20,W (271°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:26:02 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551524,-80.733584,0.3,20,W (270°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:27:02 AM EST,-,R_03,Belle Glade,FL ,33430,26.550232,-80.735280,0.2,11,S (180°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:28:02 AM EST,-,R_03,Belle Glade,FL ,33430,26.548700,-80.735616,0.1,7,SW (230°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:29:02 AM EST,-,R_03,Belle Glade,FL ,33430,26.548652,-80.736272,0.1,4,N (343°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:30:02 AM EST,-,R_03,Belle Glade,FL ,33430,26.548352,-80.736216,0.0,2,S (178°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:31:02 AM EST,-,R_03,Belle Glade,FL ,33430,26.548352,-80.736216,0.0,0,S (178°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:31:08 AM EST,-,R_03,Belle Glade,FL ,33430,26.548352,-80.736216,0.0,0,S (178°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:47:39 AM EST,-,R_03,Belle Glade,FL ,33430,26.548564,-80.735984,0.0,0,NE (62°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:48:39 AM EST,-,R_03,Belle Glade,FL ,33430,26.547650,-80.735240,0.2,6,S (178°),GO-M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:49:39 AM EST,-,R_03,Belle Glade,FL ,33430,26.545906,-80.735208,0.1,7,S (179°),GO-M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:50:39 AM EST,-,R_03,Belle Glade,FL ,33430,26.544608,-80.735464,0.1,5,SW (209°),GO-M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:51:39 AM EST,-,R_03,Belle Glade,FL ,33430,26.544604,-80.735464,0.0,0,SW (209°),GO-M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:52:39 AM EST,-,R_03,Belle Glade,FL ,33430,26.544608,-80.735464,0.0,0,SW (209°),GO-M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:53:35 AM EST,-,R_03,Belle Glade,FL ,33430,26.544610,-80.735464,0.0,0,SW (209°),GO---I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:54:35 AM EST,-,R_03,Belle Glade,FL ,33430,26.544514,-80.735384,0.0,1,SE (131°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:55:35 AM EST,-,R_03,Belle Glade,FL ,33430,26.543926,-80.734808,0.1,4,E (103°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:56:35 AM EST,-,R_03,Belle Glade,FL ,33430,26.544026,-80.734656,0.0,0,SE (141°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:57:35 AM EST,-,R_03,Belle Glade,FL ,33430,26.544030,-80.734664,0.0,0,SE (141°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,8:58:16 AM EST,-,R_03,Belle Glade,FL ,33430,26.544034,-80.734664,0.0,0,SE (141°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:04:12 AM EST,-,R_03,Belle Glade,FL ,33430,26.544200,-80.735008,0.0,1,NW (298°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:05:12 AM EST,-,R_03,Belle Glade,FL ,33430,26.544164,-80.734912,0.0,1,E (108°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:06:12 AM EST,-,R_03,Belle Glade,FL ,33430,26.544164,-80.734912,0.0,0,E (108°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:07:12 AM EST,-,R_03,Belle Glade,FL ,33430,26.544164,-80.734912,0.0,0,E (108°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:07:15 AM EST,-,R_03,Belle Glade,FL ,33430,26.544164,-80.734912,0.0,0,E (108°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:17:32 AM EST,-,R_03,Belle Glade,FL ,33430,26.544286,-80.735168,0.0,0,NW (331°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:18:32 AM EST,-,R_03,Belle Glade,FL ,33430,26.546082,-80.735176,0.1,7,N (0°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:19:32 AM EST,-,R_03,Belle Glade,FL ,33430,26.547000,-80.735192,0.1,3,N (0°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:20:32 AM EST,-,R_03,Belle Glade,FL ,33430,26.549268,-80.735248,0.2,9,N (359°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:21:32 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551518,-80.735240,0.2,9,NE (60°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:22:32 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551466,-80.731480,0.2,14,E (89°),GO-M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:23:32 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551468,-80.731480,0.0,0,E (89°),GO-M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:24:32 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551468,-80.731480,0.0,0,E (89°),GO-M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:25:17 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551466,-80.731480,0.0,0,E (89°),GO---I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:32:26 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551462,-80.731488,0.0,0,E (89°),G-------
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:33:27 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551464,-80.731488,0.0,0,E (89°),G----I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:34:33 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551484,-80.731320,0.0,1,E (84°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:35:33 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551504,-80.724584,0.5,24,E (90°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:36:33 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551548,-80.717024,0.5,27,E (89°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:37:33 AM EST,-,Willard Smith Rd,Belle Glade,FL ,33430,26.551546,-80.711336,0.4,20,E (87°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:38:33 AM EST,-,HM_03_STOP,Belle Glade,FL ,33430,26.551892,-80.706728,0.3,17,NE (58°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:39:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.550040,-80.704912,0.2,13,SE (142°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:40:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.537454,-80.695080,1.1,63,SE (144°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:41:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.523588,-80.684216,1.2,69,SE (146°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:42:33 AM EST,-,11715 Us-27s,Belle Glade,FL ,33430,26.509664,-80.673448,1.2,69,SE (144°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:43:33 AM EST,-,12221 Us-27s,Belle Glade,FL ,33430,26.496696,-80.663376,1.1,65,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:44:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.483716,-80.653304,1.1,65,SE (144°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:45:33 AM EST,-,16501 Us-27s,Belle Glade,FL ,33430,26.470740,-80.643232,1.1,65,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:46:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.457528,-80.632952,1.2,66,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:47:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.443346,-80.622008,1.2,71,SE (144°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:48:33 AM EST,-,16071 Us-27s,Belle Glade,FL ,33430,26.430010,-80.611656,1.2,67,SE (144°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:49:33 AM EST,-,17573 Us-27s,Belle Glade,FL ,33430,26.417396,-80.601824,1.1,63,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:50:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.404964,-80.592200,1.1,62,SE (144°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:51:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.392206,-80.582336,1.1,64,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:52:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.379046,-80.572176,1.1,66,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:53:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.366038,-80.562120,1.1,65,SE (145°),G--M-I--
3/3/2016 12:00 AM to 3/4/2016 12:00 AM,9:54:33 AM EST,-,Us-27s,Belle Glade,FL ,33430,26.352968,-80.552032,1.1,65,SE (145°),G--M-I--
